b,bb,g,path,r
2.75013643701,-10.6778242935,-0.390890508137,ANd9GcRi0IXuqH77uRcrHa6-wP2nxxRs5ZSATMfnimazqJQE-W3dz6w-Xg.jpg,55.8203293486
26.8180202333,-8.15645633715,67.1952572318,ANd9GcRia7CnAZAreMp2vebaxSdcqEReDA_gdlF1Ssd34PXBIGYCpsVFwA.jpg,36.7486190047
-34.422798923,-16.1748898306,-14.6477046432,ANd9GcRIbGO4ChyMvGCZQw3kGZAkycfwnCdO7r9zDvVx9g_iodFCoYBFdQ.jpg,63.2382205873
3.33019773879,-3.53271567567,-0.765424337872,ANd9GcRIDofyx6s0uPMUj0VWDmCLN24HUl1rvSx0knXqEIJCTjeww4Qm.jpg,16.263057659
6.74958503933,-10.7587889325,-1.04464431214,ANd9GcRIMwT4qTXrvOWamM4B7dC1TVtMusuV54k3AkzddRkJZ0SsuMCoyA.jpg,37.4718040148
6.64765949824,-30.4492348403,10.7521404102,ANd9GcRIO5XaGGaSsupcms5jLapQtaKJMFleQ3rQAspO8-zStUz7oVN3lw.jpg,29.8620977375
1.46195501666,2.73862877239,-5.76065966327,ANd9GcRiRMryUEO2v6-fny98HCqNViGiSKvY_oll2q3YdIj5bkZ0sHnA.jpg,58.8814000734
17.0379950959,-2.94212574396,46.7385517251,ANd9GcRistxZ06R89j62g3LvqXh0wEVDSR5kvGI0FVZkp0K2C-nNso3hEg.jpg,36.9773112754
-0.810585750418,-17.6388371713,-3.43425767981,ANd9GcRiVGX2-ar-hH2D8GAXCxLT_uW2pQSTLut9T-sF9ITJ6y9u3S0Vcw.jpg,45.7976452403
3.83769143936,-18.1173787939,-8.86241675501,ANd9GcRiVlVzoV7i-Qt7Wi5Rn1LoMXaEEnnkTK91erJhNbDOUUf6-7D9cg.jpg,52.1261528404
-1.10993469254,-24.8428981126,-10.8442192027,ANd9GcRiXSh4NU0wV_IJpO5drgYU3fmxUf7tPin5HVtXpGNETgBEZc2COg.jpg,38.2650452562
9.64818991992,-12.3697754731,48.2617429374,ANd9GcRJ6z8T7h9qPqIAPH0nTuN-0qsOmYDnAKunm1ThqsLZHh62KIai.jpg,42.8621730811
19.0897209297,-14.7826170834,-6.81549905877,ANd9GcRJgXOdMFRUkRirqPlnm07Q9SVokA4iormAac1gAt9pSi9_solC.jpg,53.6809343857
5.79810566775,-18.3952837276,-5.36829213773,ANd9GcRJIMgw9eENi6VKn8TRw3HWJLG5m-ukyTtaH01i8wDmnPFuvm1L6w.jpg,51.8142899848
24.2362792001,-1.96535715913,61.9624311866,ANd9GcRjPqRdP0p0ImNoS9Ey2yvUsxBVHjV4FF4KjF5vIDd1ffyDFEjgBQ.jpg,31.154653696
12.2642771052,-1.9636752768,27.6184103536,ANd9GcRJrwYqYKJaeSokzbHnmfYMKh_QLcd6Aj-Bjj15bDYIs2Ec2GCO.jpg,54.1075416041
2.7358424458,-13.7736538124,-14.1059640887,ANd9GcRjv7l4U_iDwyaGwcdLfxwWO7FaiFNeqbPN-5vHYG-oiP74nrY7vA.jpg,51.889424145
16.0123970242,-8.7842222176,0.808479150051,ANd9GcRJYlbjfn3TkSIIFJZu-V73dNGTjJr56LXyj4jwm3sobVibLkxL.jpg,63.9125904684
18.123167304,-8.8330601816,-2.4316133349,ANd9GcRk013RPmhGjm1L1PsCMtVYYjpX5mmBfXVstITIv1syWwxGkviRxg.jpg,40.098415859
-14.3221443763,-14.8409902052,19.7626579265,ANd9GcRk05mYkqARwt87BQNGJ20BNbd4fb_eaAFd1_hval70sa7P_KomMQ.jpg,20.7294691078
5.84189460208,-9.64905035788,52.3187112192,ANd9GcRk42vFH08TygmvldqZ1IEDPcHIxR_Ilcn88iTXx9PEhjGxfAre.jpg,37.3738512675
41.9688908052,-9.42278193093,51.4724307063,ANd9GcRk4hPxkcgok41sjVCGgyoscE_bYn8Pb2S6-8_Ppy7TWl9sDLHI.jpg,56.5975171147
-9.79633319305,-7.42188735198,-1.68407513383,ANd9GcRK5H9TMSepTf7PMyj5hkGia4ysBRH2yhe00OqWJroN4C6npPVr.jpg,25.8983504269
8.44468363201,-18.251666836,-5.55432634214,ANd9GcRK60zs63HEp4FdoYxIx6mp-ApbN4XWEn4liy-VBVoH400LO_ao0g.jpg,39.7033678154
5.97593885081,-6.17710416905,-1.79836998605,ANd9GcRk7I5V1FOKTUnlGyjPUGYcmnWjMHPlcXcj1YHYQiluikZ8khty.jpg,54.9326955129
8.84538939782,-6.7377142094,4.60160485208,ANd9GcRKdqeAuVVK7jz7dNNdvOOlU9ZBw5VFrqidP1wmn0o_110O_J2H.jpg,40.2729052209
-15.2223719456,-14.9260101161,-25.6472903741,ANd9GcRkeA3mg5g4XmmRqA35ueoLV56NJr7KLoiyhB63VQv9VKtQA0kN.jpg,71.7510502821
-16.240914843,-11.4109002482,-8.66946561824,ANd9GcRKffIBraoZOoC5UJdse8bNB2DmqyiG5pLIedP7tL8fEXAFDC4mCQ.jpg,39.6533045352
-7.2506835568,-15.169092311,-9.92360928414,ANd9GcRKh9cBXVQIqAthqNJG7OGYI_3cdKHfbp-4Ft3iOJNXtTvJrzee-w.jpg,41.3262323029
31.8900325471,-22.6929274904,0.162609654849,ANd9GcRKloBblC2BRcxI-nWl4ItxOAoRS-dYhEFxTy-MG8KuupePi_BB3A.jpg,37.4732113685
-12.0125105566,-2.22562647413,-6.7878058235,ANd9GcRkpkXCZQDntGrtJmiTN0dAnFEpgfLHtXGrbJfFoz3HjyZrsvRF3g.jpg,61.3269217062
27.3485661303,-1.73085053915,71.465042951,ANd9GcRkvq_jSrRFA3ZIDA2Nd_zP9VgetqlJyACwdyF8UdIVRmoPTreFZg.jpg,34.0806858969
-41.1821716928,-7.57231874243,-16.7278200577,ANd9GcRKx8R5eTCE0V-_ML7tk0A4NtFf44rTP1qphSJg_QhmytkwtORn8Q.jpg,56.6716521093
13.9450303402,-8.39299472703,-4.27223802688,ANd9GcRl01YbQMEeEWdccPqD6xddxaUA4RFV9hjwbYwb5fjMT-kD5TNM-Q.jpg,51.0509340353
-43.6462226441,-12.6550495387,-15.5165226565,ANd9GcRL7W04upsKt4IWesvk7fok69t8eCeG7lP-hDWkruqmNY8IvM2Dig.jpg,62.1637932851
8.18395807533,-0.447481118683,37.1662312898,ANd9GcRlJQOU9l0SJld0sw2foxqfpVaXf9xAvLLxIJ1yT0cUMQequxdp.jpg,44.8376232919
-1.04137606361,-19.8226454976,-10.5960310478,ANd9GcRLtyA25Mx1V_GyHmikjCxTPknDSVM2GAe4ix-nw19kSIgbUXtj.jpg,31.5376755811
10.1906196335,-7.29031230301,-2.33189883743,ANd9GcRLyviWM4QHzGg8DyoEjOaKLRQayECrNU4de27xnjOX7sA_R4PW5Q.jpg,50.342141763
3.34284909279,-27.9537972525,-7.1682469846,ANd9GcRm-t0PkztEycv-bvgC074deR5luJjLMEcgMX05d7UsSxdbGVoQeg.jpg,67.3078737994
-16.0063756023,-13.5707503525,-10.0977633055,ANd9GcRM6wBNLAu2fGcNtwhZWER9HSV5VObogHInADnPYCOAjMIkmFfWvA.jpg,35.3783292181
4.8007787344,-15.981478189,-3.45911080763,ANd9GcRMDGzn7Q6CASpoYJyFmR6Lkv-VvnaP_j6RTGdkNpwSg1Zd7Zhz1g.jpg,55.5956185967
7.99585659946,-10.8818654166,0.418895709831,ANd9GcRMFD96UFm95tw8XcPaBVarT_ziEsx12bvKROYCMeMH8wthOy3oow.jpg,46.4879087772
11.6903992913,-8.13958943655,67.1966231766,ANd9GcRmGhuHn7UQfIpL0Q8mdNb_L1pNH1NgSIKnT-3ypcTGvAfvlB7C.jpg,26.7092460659
-24.1523298764,7.00854789999,-7.42940496248,ANd9GcRmMeb2V-u6PQYXC_JrUIXPr-z1FAmOZQqopzc7plbiqHvEaiP-0w.jpg,66.9026479218
22.3650116864,-13.9162247368,-9.86050218491,ANd9GcRMS1329FcoYWKYFFptwpOwqeEcYHp6ZyjJ71VfBrpFjFz4TEIB.jpg,33.33238414
11.9308045305,-10.7751302256,-1.0485221257,ANd9GcRN08p5G0LxBCpNKAbg6DC2AEYDoh0vhm6tPUzTcGNUlfOIx3Xu.jpg,36.1412806606
17.530413403,-10.4851274512,-6.1202810516,ANd9GcRN0bCmWeVn_IknigwMXNVl7wxUv8YTQnd6-3t4DTFPWVNJq186.jpg,47.9517330203
16.9299463452,-7.17400779789,26.9008284652,ANd9GcRn1a0FRSODbYAlzwMTd0VfIzbftWztX1-M38i-lwZ3hK4E2AYJ-Q.jpg,19.0921380652
-25.7795170709,-11.0725377252,16.4003101087,ANd9GcRngY_ccyx-WyzxfA4LH3F_Z66xh7FZ0EsxKZIqUUTZrN6HiaCRCA.jpg,51.451487798
21.8588142032,-7.3875481604,5.34368912327,ANd9GcRnL5jGGaGX7Dka7rBiS0HB__vIdktwTv69P1FOB2a3eZ_A7-E1.jpg,50.0337423353
13.3371815897,-9.35119453723,5.26860967657,ANd9GcRnlrFLqJ6PqoTEHTtTSgFe2PPt3iPfT9fPBm2dxY_EVubFSbHL.jpg,50.5115397229
-20.2697231802,-13.6343551362,-1.72031988391,ANd9GcRNQDDlRRerbyCVEm1-ixzePxl1WoyDlyDmCPUHjZ1IHis-L44R_Q.jpg,32.1732752335
-3.83618134365,-13.324364671,-4.84213610172,ANd9GcRNqNFV9XD8qS8ed-r0a61AUeDqZXSDL93sRqNzOWecjAVBI0czoA.jpg,50.0618883233
26.4521839336,-1.30008450233,22.0573488987,ANd9GcRNxOyKLOBSs75zwEEKlcJ2YG6cZQM5DhFAlmTtCB3dOfyq6LZB.jpg,34.7789729541
42.5344424434,-18.064932918,-14.3157106315,ANd9GcRO3L81NK3mTOAs0Z3X4ZCdIag_qhDPKA4CTR5NLpZ465HCnaCRlSHduoA.jpg,50.43347602
17.7895719528,-5.04498431478,1.37689153143,ANd9GcRo4jysKRdSVPkIKnRgUaqOoUNSRF54JG9NBiCFJODwNNG41oDirA.jpg,45.9380270969
14.3048601832,-9.20717201823,-1.84534052755,ANd9GcROAWDsg_3Sxz2hR6fPSX39Kvbqt-skVrrvdlXUEsj2mOiVJSG7BQ.jpg,47.8359339717
-0.544540179374,-14.500260276,-10.1881623368,ANd9GcRObtPifNQmDMlNJIO9H3esYEdLPYKso-oeHrhG9K_B-GS5GRk9.jpg,42.3443458085
5.23607006536,-3.6692647872,4.17860676324,ANd9GcRoC6BLv7BLL_HZhdO0ZU2axU_AuCEH5sjgLizn8WT4dqlqbl1W1A.jpg,36.0061591005
-0.97767637631,-3.07101303976,0.253280265646,ANd9GcRoiTdeKWZawX58aVdis_jclewv1VERkbbPhAQ0jUcjH_Uj2FFbww.jpg,40.4142122969
-18.9333102268,-22.7777584054,-18.2169351928,ANd9GcRoKWQl2yL_IZzfkdOpSaBL2WTv7Xczpv6gq2U3z4z5Yh7Cl4GU-A.jpg,46.9505227838
-25.4576577123,4.62545872629,-12.2565257681,ANd9GcRom0Q3KUY_NAuaVJmpsoGHkBC7xhQWSbhMYgpbkP_yeBd71NQ8.jpg,56.3491685369
-3.62103518187,12.3138241145,-2.42612651324,ANd9GcRotFD-RtZl9EY6YZex3oLJQF1PFGMC-tGXFfQJqfLR8ofJdiFP.jpg,53.8824687113
17.5279944862,-15.9222316505,-4.42080038208,ANd9GcRp6X9oclsADwUMxHUdzOFsTxHz2-PJM0qoy9CcTEjiTGzD3E-a4g.jpg,37.0298650736
-22.8629483677,-11.8073910683,-7.25594172405,ANd9GcRP9YApifU4NkShTN_1tKaigNsjKqVWmr5S7wcTRlZOMk1apVlXZw.jpg,60.7176641551
4.92516983147,-11.8528053451,6.3743976132,ANd9GcRpCzdH_pBlgP5s8yr10IDSVme2gYJe1m3S58h7vbiiEHuIsDkKug.jpg,42.0150401214
-11.5932044684,-8.67007512778,-4.37931854228,ANd9GcRPEWJeFuvmWeXlnDoWhtAa1oMSIIBkCLBNaYO2jJY3n0P1rHR6.jpg,46.080749754
8.88573475523,-7.02870675418,7.49329333374,ANd9GcRpEwztZBDgHIZI7F5cola85hK7CTjOP_1beHL2HFXgHYP3OwA5.jpg,28.3707961504
-27.6192320931,8.21764816789,-18.2800442917,ANd9GcRpGf0YIlkLuwMSZP7_TARa3haJcbuv63SvHLbFelqNoLuRfzqY3w.jpg,67.7219390982
10.8087206721,-8.34077154698,-0.786642369776,ANd9GcRPimWd7Rh16tT5QVgBaio0tuEs3ksuAzii3YOIos7leFG537PI.jpg,30.7456550731
23.0479999523,-11.1846185419,-2.38072746809,ANd9GcRPinvcLyKfPxfFFXFVfY_R_06U0a-vlF_MVeDthlH2G_CX_lk3.jpg,46.0476400666
5.56932122631,-7.17937697287,23.6757855611,ANd9GcRPQowxaXHVSyfep_8onh-Gjg6P1J5Pux6rEUe3Xuq25aeWwn82.jpg,36.7132039824
-13.6539665465,-17.9260761498,-6.12917141149,ANd9GcRPUoI5U9i-gV3zCSgZcvXAC7sMvp6t8v4_X7-GV-qZ03puuBMVNQ.jpg,29.6238920542
46.8407535153,-24.5184718222,-27.1391229857,ANd9GcRpxih1jC_P7wwqld3Bu5AOhLKadXMOctLMczdghrpZjthXXXMe8Q.jpg,61.7140698245
-33.1067242398,-14.8065133091,-17.7716429802,ANd9GcRQbE12EgjEuvVx66QnSlux4dVTv7NcfBOb3jpUt0ba96onmi2stQ.jpg,43.7225924851
-20.4111717625,-14.2948476613,-9.61789993416,ANd9GcRqciloLaaMlz4BD3NE4ECuHF1AsQMASVwGk3op3kpuoNFNkWKS8w.jpg,44.3312885318
-12.5405417478,-9.66600384097,28.777609364,ANd9GcRQgpJHwlt5gbz8BH68oPoNxhVm9qBK7Rh8eE2OIJqFyKMvGeigVg.jpg,38.9666750286
8.75235921816,-5.42574276518,16.8609089793,ANd9GcRQK8SkQW6ggqdPkeEW9WOzI2DQQefetCz6DgXeM_9ELiDnYquF.jpg,63.3001835062
7.08199415918,-7.75492437565,6.46566603889,ANd9GcRQrSkTuTrV3QJPvG2zpovMFVFmdFNo4vILMXHDSajFAmD4Leuk.jpg,46.4040845517
-37.955108809,-11.4380796941,34.0781469965,ANd9GcRQxyP9gryh1o9QPDrDu90z7W8SliPKOESuhUv59bOjigwuMHRWdQ.jpg,50.5043614813
32.5443619889,-25.5904985001,-7.11642989182,ANd9GcRQ_GTqzfPTHNVAcQgik2PQJZSM2fSvGCBwtXBli_hIcicDr6g4.jpg,42.4775559274
10.9439401193,-14.6739706233,13.5398739618,ANd9GcRrD4tJeF40-kFDCwthROLvIISDtX2JjIJRFDSTMZFb6c3s8d4l.jpg,76.1581336543
-4.46559985969,-7.33117269361,-4.46191052033,ANd9GcRreUd_tzoJ3tOH9TeLWpWJ3Ws1xOilv_aJ8rvLptkJc7Bff-DUSQ.jpg,59.4165469127
13.3469012914,-9.9301696363,-7.21035773716,ANd9GcRREX2zf3MNJrYI-5ZbZQ_TPGKxLchDRhJted7KV5qkXE4HN_hPqw.jpg,59.8626771577
-14.451993203,0.306536165441,-9.59616421512,ANd9GcRRqNkTYB2IQ7B2WYBZM7wnISJO3LtlsI_q9BjfPNHaQS6sRh68.jpg,66.8977777862
-19.691886734,6.15529889162,-5.06571692885,ANd9GcRrsYudn9XNsCnicZV11qlO6SpUqXteM9_gSoUVphdJ46puoVKBGA.jpg,64.2162009139
-0.819363277979,-11.1499298888,-13.7970547756,ANd9GcRSIwpOkGd6oGPDdm6ZHxpgOdbXxFys_077vvBBIXjpCLCpGIIyhw.jpg,50.190473343
-9.94741739159,-14.8707848607,-8.82644803129,ANd9GcRsMdT6CYcBWSX8YhxEPPLH__On0LhTeFIUe5eQUaUHXPZ5c6x2.jpg,64.6555491787
-4.63360389607,-7.01408462744,-2.71142086993,ANd9GcRsuJncfBCjKX0jLT-3SxsDkLbEcuS8Iql9rgiS2WdaMW9kIEPb7g.jpg,33.8716009214
-43.4451664532,-12.8318661042,-12.9158179762,ANd9GcRsY5hQwQf0XE26jJvP8bsYvziBa0IbV4HnshYy-UNhxP3-LEX_.jpg,47.2086609549
-10.5685290156,-11.3804429084,-6.06326207608,ANd9GcRt2-lSaF3IVpPxHyptyAJQ4XgGh-yrrUucX7gWo1dKafo5604W.jpg,68.4999619353
31.2687173939,-9.31023065293,23.4330690173,ANd9GcRt9zdvXMmhN-fEkWeEgx0r0Vxcmc5M-1KvmL9iQR9wBJYKgMIQ.jpg,46.8295189144
-7.36178070561,-15.0624252738,-5.89302366883,ANd9GcRTfbVGwktWj1ihfzPlG-4R7Q-IVUIyyIZRhoYJNzLwyQysQ54y9Q.jpg,71.5900316723
-8.74953310463,4.51418718216,-7.46748780844,ANd9GcRTkOlBV5VS5Tz8Fpq7ALoqmaSfb2JM3DsQXzBAmXrhZu6XBHsj.jpg,46.8839902261
23.1784917003,-16.8778064373,7.59460510659,ANd9GcRtZIpBKtHGFL09r5VSPe3kuGep0KKUoKnMyUcFFiF8sNct40SOzw.jpg,43.7804758764
-12.3992770487,-9.32182226676,-4.36942705977,ANd9GcRU-NkTtKnCYXCTRPsgoyQIsqQxIj4q2OMTx2aGEz-KU2LYzAOBjA.jpg,50.6969180947
5.52950353988,-4.77881062154,1.45165219108,ANd9GcRUAOFWD_-MHyndeY__UjLitKWs4edfOX5dJ9iio4Ypj5Y-UnME.jpg,36.647998054
21.2884215348,-4.6689174294,8.30136000967,ANd9GcRudGwvwxv1UF0MyGZtdWxQ1B0lskqvG8mePsJ8pDy55q_6q0lP.jpg,40.4395316325
0.00248947676505,-0.000274750118921,-0.000178417987969,ANd9GcRUHLh6TC9j49aZTK_w_WF1UR7Fl_puYAPNBFnp8ygdnlnR0PpQ9Q.jpg,32.4691375302
21.5429687269,-6.85402906753,6.63275358975,ANd9GcRuMhfwZLezC2TkRwtwh2onoAZeqm6PI77iLiLfgLNFAfsHK3w4.jpg,63.4927167933
23.9348926431,-10.3659597585,26.0883856628,ANd9GcRuVzYvkHAVB9rgmBVU4cNjUxTTVqm5g-aAgB5aNTmJmNrBpJDkCQ.jpg,50.7502767131
-10.8346618468,-3.42528348194,-6.94143816555,ANd9GcRUx3FIiAu23D4zH2gGMPmdmqCNcI8cYppESICvB0Ji1gJP1Gl-8w.jpg,50.9161277454
7.6400757748,-19.5801315204,2.78030566586,ANd9GcRuYR6GfC0lbwnbE--xE0xrIYwFIrY5O95ER95aDB65FW9PxyrOvg.jpg,47.2096825121
27.257294285,-22.3662792889,9.5758534373,ANd9GcRv0MEfgqjgkU8Btu37GgDK9b9XcckaWls0v2bE7pZkaq3suc_3.jpg,36.6059797165
16.5331210687,-6.17408611638,10.6928472186,ANd9GcRVIfduo2MPVZ_Of2Lw_pv0C1ZhmdfprIX5Eo8cFLi5L0GM_DMZ7g.jpg,31.8676651551
-8.95197225199,10.696873213,-1.52553686059,ANd9GcRvMpbcH6PsDqWeOExS7sT5FMDjICptm0hiljrly-L0TwNeCTkh7Q.jpg,53.4059530498
-33.0469391893,3.17027460548,-15.9144044033,ANd9GcRwCU34NOJGTJjTSMZeQIBN13NuMiKtXrrugMuJzy3sG43qW6nx.jpg,53.4561901429
-40.0254919622,-11.8534726284,-16.7968434615,ANd9GcRwia-pOPFLf9dEKBEU88Rlf6s9UfwGNpGnZLlbuqX-nJNfbxBFKw.jpg,49.9524685577
39.1930646344,-5.94146239839,72.5952774081,ANd9GcRwK79vbsGc2I2ytx_RUT1yUITPWncgjvkDjB-UyE3lWvCFoLzSng.jpg,48.4026346184
27.1158297277,-13.0945146067,3.87043463497,ANd9GcRWOcNaDLoalwuqhYwEJXuK6lhXhAMDD1uHDg0WhpMDI-rBnIpN.jpg,48.895142779
-14.9497049837,-17.1542241556,-25.669956796,ANd9GcRWSReylooLl2AR_j9b1JQN48JpaMWqY4lAOe0avHpGyUoUzjuL2g.jpg,71.8932581197
-1.11069689152,-15.0049389822,-3.05105537394,ANd9GcRwt8Iwkhcj3ieRMRYPQx8Hzu5y3jgqfTh-Gn_ndxGcMWTwsAVc.jpg,47.9377578908
-21.0563640345,-14.7050973675,-8.47793285795,ANd9GcRWV1mOycY_Iu6iSwaoFaBcvb1Vpmn2GqmSJl0DVPb5kmzq2lZkIA.jpg,48.4283133104
7.30282792212,-13.7615063541,1.72703388626,ANd9GcRx1ni6aLKtRQikl76R3lgVKGJ_IzvdPw_eTbdyVuh2ZoP_9aAalg.jpg,80.7220928385
18.7954593747,-4.11534420713,-6.59521720384,ANd9GcRx8MBzZDR3qOzBhS8uTO3hQAsIulithQhpQtFt7DTBbtDKFQk5GA.jpg,38.9427085222
14.0866237496,-0.442239494347,8.98750532599,ANd9GcRxJ5k9YdWKZ6dzKB6zJ5yIXl8rlCEp7zL31-RFb_gwn2_xW9uj.jpg,57.0894124672
-15.4836856267,-19.4367305057,-11.717129339,ANd9GcRxKfaAh_MBF8lujRSrUdDfrNkk7UnJn5yBrTCxkBmgfoI4Jbg5SA.jpg,61.9750865336
27.3569278551,-16.9050107596,-4.80344334298,ANd9GcRXnsg3-d_trpg6BsLVzlgX_0qqRSOcbzHTlnrTXSBDSXfnKohSJQ.jpg,31.0393231663
27.5888902344,-12.6049988365,-12.4637761874,ANd9GcRXUbT8iXVa8gEtmHRMzwQoPRxoVX6oYZ9vFxJnBHmBVNVPpVLXDg.jpg,42.8266845148
22.8899094797,-10.5724922383,-6.51394098009,ANd9GcRya6gAV0-5EdRAbgwPHSkXe8gJBVcInO5FKVTC8IeZloyjhB2aCA.jpg,32.1704630579
16.5227411679,-21.3270008925,-10.1561505254,ANd9GcRYEzwV-DS89oATmmsPaP0xH4yWM5KHBYIJbGlUabmokEwLWowa.jpg,52.8220272301
-8.16300256548,-5.59256209561,-8.88290634123,ANd9GcRYHRwMJaKjesS1MNbhNX3XTWnXRstMpSyX9Sqj5iPt7EQbMXNe.jpg,49.0701776627
-0.235587931771,-6.04483408125,14.6270956069,ANd9GcRyhsc_sltK2eCRalb4z-S3kcbVQVa7mu1ZronTu6CF0tjpfS4u.jpg,28.7508034615
22.63141783,-12.6348342002,22.5666388448,ANd9GcRyPn8zQuDdeVjclYTpPddPBY5Zq8rTRwsLrnUsRgjYaHt8_4AvcA.jpg,37.3982321413
21.2413685816,-8.29285506821,-0.978298744486,ANd9GcRZIg6Nosmg1XXZbvppBrpqfLLD6sV6_X1PBFZ5Ysw6btgETbsl.jpg,47.2408672137
21.5652816442,-15.2933534243,-11.6768468531,ANd9GcRZN8blCOZ3zFKr6pTsrb5k6coVp2CAxEnFydRNyG9iBgYgiNm9bA.jpg,33.2287962166
25.0586937746,-21.2030477457,-2.52457133286,ANd9GcRzSKm3g_XKLmXkm57o1iZFQzId6E2OmKcUo2e7KMX8S2k2seOYaw.jpg,33.2750576086
40.1060435823,-4.69111734725,69.1306665244,ANd9GcR_09vZLKNYUkOFtc1y_rkzMOpO0e6VS0QaSqDNnz0O1i5QVi3t.jpg,47.7552775598
-4.88884925223,-16.5128921729,-4.78416181357,ANd9GcR_3XRLsBq4Pmn_cQMbNzSgl5ndRftnWbNTSliHLbryDGw5_3zBhw.jpg,30.8298614002
-18.2934196237,2.91854772719,-14.7870269786,ANd9GcR_5Xnb2dhogi5uACykRMWT9fOgBfLV6-DkQLGjmikPj2qY0FTVWA.jpg,81.7681588236
-0.462314262297,-7.63529362754,2.26652435019,ANd9GcR_AgfgQdXQkYq4S9yal-xsuvrmU69cXm5nAXV4ygIYFypT9vVG.jpg,49.2685432056
32.5669555287,-3.44945251509,44.0123677171,ANd9GcR_cXp2OoLPxX7XsdB4OQjNA9xEb_QyF0FZjkEpg_uLvEq4bcBQRw.jpg,44.1870666917
7.35994083565,-12.4465910545,0.436354663327,ANd9GcR_MxfxEZtxFdJWAS_m20a05XbtmCajSZ6V0rnHSAv1U5VeNstOKQ.jpg,50.0358455563
-8.27050498521,-10.2167995001,9.27510751778,ANd9GcR_TUSVeoHQ6bFBq3K0JecGiFiAcDd5wdx792K1lWsoyRguioRv.jpg,25.2721204462
-2.66732163916,-15.2943467892,-6.99417647776,ANd9GcR_uIdd1kLusskSmpBcKiKZaKDbV5ZmsS1VGqbz8ioNsxj8wSyE.jpg,32.9950777874
